Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
115,2008-03-24,30.446605682373047,31.28785156939384,29.78331590925123,31.28785156939384,11636914
116,2008-03-25,31.595233917236328,31.78936609388201,30.673098946845954,31.239321635339223,13232423
117,2008-03-26,31.401094436645508,32.16145137230996,31.061360439981534,31.384916209327603,11448313
118,2008-03-27,31.96731948852539,32.27469924841749,30.931941385937474,30.931941385937474,17425122
119,2008-03-28,32.03202819824219,32.27469722291554,31.190784502670205,32.112917141715634,11599511
120,2008-03-31,31.8055362701416,32.1776266877697,31.38491336920465,32.03202484933756,9914705
121,2008-04-01,31.870256423950195,32.323235910833894,31.465811629011238,32.03203434192578,6034588
122,2008-04-02,32.387943267822266,33.326256410961086,32.03203100762251,32.03203100762251,6087024
123,2008-04-03,32.12910079956055,32.614434542429876,31.870255697846225,32.468834858419754,3883474
124,2008-04-04,31.96731948852539,32.33940996840677,31.352564357247516,32.33940996840677,5906537
125,2008-04-07,31.837902069091797,32.16145790415053,31.465811542222188,32.01585821722479,4088729
126,2008-04-08,31.029014587402344,31.85408246165064,30.802525926339996,31.789369534844038,5753811
127,2008-04-09,31.10989761352539,31.38491872294418,30.753985361038527,31.12607584213901,3776374
128,2008-04-10,31.724655151367188,31.951143786364856,30.948122061588503,31.061365281960672,7075297
129,2008-04-11,31.870256423950195,32.193812259901364,31.54670058799903,32.03203434192578,4012660
130,2008-04-15,32.35558319091797,32.517361062987504,31.12607092433895,31.6761152505248,6362785
131,2008-04-16,31.91878318786621,32.905628681253994,31.789359569080084,32.6791400911944,4725794
132,2008-04-17,33.14830017089844,33.90865498716184,32.04820913027328,32.40412138929237,14831167
133,2008-04-21,33.68216323852539,34.26456406546934,33.32625320679793,33.6498089779609,7639361
134,2008-04-22,34.23221206665039,34.6204807979892,33.326257544868604,33.649813358148755,8814769
135,2008-04-23,34.26456832885742,34.669013093134396,33.81159107056852,34.29692478770089,5265604
136,2008-04-24,33.051239013671875,34.685196546281894,32.760039617238,34.62048581310255,8801780
137,2008-04-25,33.326263427734375,33.79541900095688,32.8732838926287,33.649819298129714,4095990
138,2008-04-28,33.4556770324707,34.10278862111982,33.326255592442145,33.358609855322705,4708244
139,2008-04-29,33.92483901977539,34.248394876325825,33.48803992998445,33.649817858259674,6497143
140,2008-04-30,34.15131759643555,34.58811875150304,33.97336368328124,34.26456299049095,6331377
141,2008-05-02,34.458702087402344,35.42936950459641,34.39398917085348,34.66901248342643,5658418
142,2008-05-05,34.29692459106445,35.10581411498076,34.07043376896527,34.911679751539545,7642293
143,2008-05-06,34.00571823120117,34.68518621278966,33.81158608949942,34.02189645823955,5061166
144,2008-05-07,33.520381927490234,34.19984985519873,33.0026940630839,33.97336127738016,4303106
145,2008-05-08,33.11594772338867,33.455681794638714,32.92181553571256,33.26154741270913,3642073
146,2008-05-09,32.92180633544922,33.77922819514228,32.42029448416053,32.67913952297916,8621761
147,2008-05-12,32.92180633544922,33.16447314791928,32.19380370378619,32.92180633544922,4890395
148,2008-05-13,33.018882751464844,33.26154964805857,32.74386158521079,33.06741744733576,5056766
149,2008-05-14,33.067405700683594,33.24536180048707,32.35558349572251,32.35558349572251,2982486
150,2008-05-15,33.083587646484375,33.45567591988234,32.35558713346421,32.35558713346421,2646760
151,2008-05-16,33.342430114746094,33.4394972874923,32.93798539018112,33.32625408116594,4422288
152,2008-05-20,33.2777099609375,33.40713355264882,32.937976049792375,33.002688942774256,3464912
153,2008-05-21,33.488033294677734,33.973366983339545,32.517365917354105,32.517365917354105,3419088
154,2008-05-22,33.035064697265625,33.19684264651539,32.679154525468455,32.679154525468455,3558000
155,2008-05-23,32.48501968383789,33.29390941950831,32.35559820383216,32.84093204523442,4417028
156,2008-05-26,32.242340087890625,32.43647442583414,30.737804454460797,30.737804454460797,2605807
157,2008-05-27,31.27166748046875,32.64677925718812,31.126067848843103,32.29086709610089,3316550
158,2008-05-28,32.42030334472656,32.6144355312078,30.834878420069092,31.384922906479453,4505700
159,2008-05-29,32.95416259765625,33.32625304928685,31.999673516087327,32.760030452427806,11026212
160,2008-05-30,31.902610778808594,33.164479772252605,31.773189330674832,33.035056129865545,4023430
161,2008-06-02,30.54367446899414,32.35558777032065,30.09069504653595,31.708473996201356,4431595
162,2008-06-03,29.411224365234375,30.414245832449108,29.136201111339254,30.090690095750272,6240766
163,2008-06-04,28.50527572631836,29.589186426685977,28.327319583197298,29.2818088308878,5762089
164,2008-06-05,28.456737518310547,28.667050095730644,27.502248388605334,28.472915746458725,9721099
165,2008-06-06,28.14935874938965,29.330338633851817,27.74491403435185,28.311136635404765,6317089
166,2008-06-09,27.761093139648438,28.440561160098866,26.53158072820404,27.82580385725013,6500809
167,2008-06-10,27.56696128845215,27.79345211194374,26.93602789476925,27.50225056499167,6717902
168,2008-06-11,27.69638442993164,28.149361680235707,27.502250068799476,27.82580587451759,2586175
169,2008-06-12,27.890518188476562,28.05229610056802,26.531584165759,27.340473726216285,3244212
170,2008-06-13,27.71255874633789,28.117003446382075,27.421357245754322,27.84198017265086,4248430
171,2008-06-16,28.683223724365234,29.120022648804273,27.858156163643383,27.955223322714087,4354615
172,2008-06-17,29.540658950805664,29.767147628608093,28.18172468973732,29.0876815952008,4736084
173,2008-06-18,29.508296966552734,30.155410801653517,29.44358624131866,29.44358624131866,5055019
174,2008-06-19,28.877357482910156,29.443580049579793,28.40820208080589,28.925892162319283,4221271
175,2008-06-20,28.214080810546875,29.233283218841223,27.841992400787067,29.120037775390553,3837789
176,2008-06-23,27.22722625732422,28.084650443317667,26.95220514405527,27.987583264530247,4516050
177,2008-06-24,26.385982513427734,27.63167322121482,26.110959205707513,27.227226276933763,5238203
178,2008-06-25,25.657978057861328,26.191844168934658,25.075577267620414,25.88446664455144,3933879
179,2008-06-26,27.113983154296875,28.278784915979923,25.803581720966747,25.803581720966747,18253250
180,2008-06-27,25.916826248168945,26.790428710828714,25.771226569143426,26.20802780047331,6821283
181,2008-06-30,25.399141311645508,26.143320220259728,24.67114063470295,25.90065332794554,4596315
182,2008-07-01,23.6033992767334,25.39913421712175,22.697442692962856,25.39913421712175,6202295
183,2008-07-02,24.63878059387207,24.897625680274277,22.859223641955136,23.61958067183913,5245963
184,2008-07-03,23.99167251586914,24.638784230253762,23.29602830060711,24.428473800780196,4726793
185,2008-07-04,24.31521987915039,24.784375269340877,23.45779803481098,23.619575906894102,4862814
186,2008-07-07,24.84910011291504,25.852124368028438,24.638789637288394,24.638789637288394,5528014
187,2008-07-08,25.57709503173828,26.208028452719972,22.972468002916,22.972468002916,8354280
188,2008-07-09,27.356657028198242,27.469900271105534,25.91683158823806,25.91683158823806,6860769
189,2008-07-10,28.553802490234375,28.893536478125746,26.59628969738688,27.356646613417432,7216175
190,2008-07-11,27.194873809814453,29.184741233688996,26.98456120935605,28.828831146707106,6040791
191,2008-07-14,27.21104621887207,28.18171574794075,26.531580401052963,26.531580401052963,5942149
192,2008-07-15,26.078603744506836,26.822782551844934,25.8844715736273,26.531583198398987,3693378
193,2008-07-16,25.36678123474121,26.531583029621824,24.929980013097662,26.078603578611244,6973872
194,2008-07-17,26.661001205444336,26.855135545526995,25.884468233619717,25.884468233619717,5038238
195,2008-07-18,28.14935874938965,28.37584735096021,26.35362377577123,27.14633497839471,5983177
196,2008-07-21,29.734785079956055,29.912741203783337,28.165538616551565,28.634694074457574,8754188
197,2008-07-22,30.9481201171875,31.223141230172377,29.47594079081636,29.734785869231043,12631056
198,2008-07-23,33.13212585449219,33.77923753330429,31.74083530619547,32.32323625597706,12798869
199,2008-07-24,31.96731948852539,33.7468763566229,29.97745223189944,29.97745223189944,10764301
200,2008-07-25,32.03202819824219,33.06740843010467,30.818694046140557,31.62758348087498,10710381
201,2008-07-28,31.773181915283203,32.66296019773827,31.417269724600065,32.03202475114063,5533881
202,2008-07-29,30.495140075683594,31.546696403025805,30.252473230912315,31.06136271348325,5145929
203,2008-07-30,31.773181915283203,32.03202475114063,30.77015824645093,30.77015824645093,7354746
204,2008-07-31,30.656917572021484,32.32323120091848,30.25247283601539,32.32323120091848,6006517
205,2008-08-01,31.546688079833984,31.676111679450457,29.12002027236658,30.17157632226912,4699412
206,2008-08-04,31.7408390045166,32.32324002215733,30.915771079046717,30.915771079046717,4301346
207,2008-08-05,33.164485931396484,33.407152837404155,31.54670436375831,31.870260238435204,9161115
208,2008-08-06,32.32323455810547,34.34545844817012,32.0967459212689,34.34545844817012,8616591
209,2008-08-07,32.242340087890625,32.970340563799354,31.23931633227074,31.23931633227074,4809365
210,2008-08-08,31.692296981811523,32.48500820377706,31.579051581136564,31.8702509053678,4883824
211,2008-08-11,31.983484268188477,32.452639533649716,31.740817524578986,32.09672962624047,2714705
212,2008-08-12,31.433456420898438,32.355591403453325,31.19078955120014,32.19381129606775,5801276
213,2008-08-13,31.5628719329834,31.870249471229734,30.81869323379288,31.06136005781677,2754609
214,2008-08-14,30.80252456665039,31.708479170908983,30.737811642700358,31.384923328172775,2566362
215,2008-08-18,30.446605682373047,31.384916545835996,30.15540636454055,30.737805000205544,2963058
216,2008-08-19,29.880386352539062,30.5760304625797,29.26562900030819,30.398076523443667,2941144
217,2008-08-20,30.22011947631836,30.46278632517013,30.009806890761578,30.090695840378835,3319410
218,2008-08-21,29.896564483642578,30.398076423637306,29.540652218032577,30.090696651404464,4138486
219,2008-08-22,29.589183807373047,30.93194168273716,28.828829000260214,30.93194168273716,4139879
220,2008-08-25,29.912752151489258,30.31719703809451,29.702439493902162,30.31719703809451,2034227
221,2008-08-26,29.961271286010742,30.058338454317763,29.411226924608243,29.60535906696932,1489491
222,2008-08-27,29.362699508666992,30.3333670434077,29.200921586210207,30.123056621915286,4297168
223,2008-08-28,28.92589569091797,29.767139433182383,28.553805213735796,29.44358364132996,7382078
224,2008-08-29,30.123048782348633,30.23629417629751,29.314159380579337,29.44358080716125,2219080
225,2008-09-01,30.106754302978516,30.237156220083243,29.50364046189703,30.05785192590687,3417069
226,2008-09-02,31.687883377075195,31.818285270402725,30.057846445224516,30.318652442755667,5030404
227,2008-09-04,31.01957130432129,31.59008350457396,30.758765284887673,31.329277485140345,2813325
228,2008-09-05,30.334943771362305,30.67725139818423,29.992636144540377,30.64464982958199,3330688
229,2008-09-08,31.932388305664062,33.22011528178516,31.622679942689416,31.948686884030252,8377948
230,2008-09-09,32.046485900878906,32.307291867579615,31.312970363150814,31.932384810424477,3737279
231,2008-09-10,31.769392013549805,32.30730270395711,31.45968358059398,31.883493142275547,3847698
232,2008-09-11,30.9217586517334,31.62267252689532,30.677253503066375,31.62267252689532,2567354
233,2008-09-12,31.231475830078125,32.07909486436302,30.726164567749677,31.13367329367966,6093354
234,2008-09-15,29.25912857055664,30.563156289238698,28.37891030262145,30.09044668339165,6770268
235,2008-09-16,29.829647064208984,30.090453105786068,27.71060156906945,28.118110318134747,4654621
236,2008-09-17,29.06353187561035,30.253456535792147,28.688622500807156,30.253456535792147,4674190
237,2008-09-18,28.998323440551758,29.56883558431424,26.911879913427953,28.68861729039876,6603710
238,2008-09-19,30.758771896362305,30.921775417185735,29.34064038084776,29.682948216752315,9821730
239,2008-09-22,30.090452194213867,32.92671477048662,29.84594695218183,31.622684602106023,4162514
240,2008-09-23,29.731842041015625,30.400156775884433,29.177630630713296,29.73184204101562,6569683
241,2008-09-24,30.41645050048828,30.742457396797885,29.438429811559477,29.82963764495585,5730103
242,2008-09-25,29.471046447753906,30.628371963319985,28.770129935934808,30.497967811623067,10926783
243,2008-09-26,28.998323440551758,29.634038740873653,28.493014453348685,29.634038740873653,4967945
244,2008-09-29,27.922504425048828,29.829643837874904,27.384591607936688,29.829643837874904,7859964
245,2008-09-30,27.971397399902344,29.014618974514168,26.406563932546778,26.406563932546778,6616439
246,2008-10-01,28.900527954101562,29.177632572253707,27.759501265139267,28.330015715058625,3743739
247,2008-10-03,29.308034896850586,29.66664124142009,28.52561683338966,29.04722887569694,4681406
248,2008-10-06,28.704923629760742,29.340636842124507,28.118110583395545,28.9820304660899,5560277
249,2008-10-07,29.65033721923828,30.286052517418298,28.68861719373986,28.68861719373986,9928258
250,2008-10-08,29.422130584716797,29.666635769914212,27.41718673957245,28.656015664290415,9985473
251,2008-10-10,29.24283218383789,29.91114693243944,27.074886659537306,29.308035348287852,9025179
252,2008-10-13,29.829647064208984,30.05785152151026,29.193933857842417,29.38953894174434,6805621
253,2008-10-14,29.112424850463867,30.938064475505172,28.884220450052677,29.992643086836104,5099383
254,2008-10-15,28.867923736572266,29.487336083812515,28.55821756295214,28.949425477571047,5495022
255,2008-10-16,27.75950813293457,28.46042466940799,27.221597344535155,28.46042466940799,6651066
256,2008-10-17,25.673053741455078,28.525614531324717,25.298144425403688,28.33001168940218,5586092
257,2008-10-20,25.96645736694336,26.993380508896397,25.15144005311204,25.77085453814942,7922965
258,2008-10-21,26.178367614746094,27.54759649097376,25.428551117254933,26.22726777748138,8047276
259,2008-10-22,24.743940353393555,26.113169494109883,24.499435070734325,25.917566594508557,5408099
260,2008-10-23,23.537708282470703,24.35272566792837,23.17909974851887,24.124521242175458,6641370
261,2008-10-24,20.48954200744629,23.14649775183014,20.212435217031533,22.820490803519185,9905588
262,2008-10-27,18.90840721130371,20.21243498989347,16.95236554341907,20.11463246432402,12878172
263,2008-10-29,21.402360916137695,22.755288804774633,19.560420416749796,21.516462016249573,13094201
264,2008-10-31,22.77159881591797,23.47251533279628,21.646874882877086,22.527093516957912,8097887
265,2008-11-03,23.47250747680664,24.09191980917754,22.65748787550762,24.05931822921016,4951148
266,2008-11-04,24.499431610107422,24.695036692955636,23.03240012137517,23.14650124397292,4515828
267,2008-11-05,23.6029109954834,25.68935698474554,23.14649989898403,25.68935698474554,6145587
268,2008-11-06,22.820493698120117,24.369029109892868,22.34778400528493,23.14650068778251,4896229
269,2008-11-07,24.597225189208984,25.3307406663091,22.494479052821475,22.657482492177056,8250147
270,2008-11-10,25.151443481445312,25.721955678892392,24.59723207467197,25.36334712757515,3775177
271,2008-11-11,24.858036041259766,25.901257816889412,24.28752389089773,25.26554472008979,8900004
272,2008-11-12,23.814815521240234,25.395950309601254,23.521410114124937,25.395950309601254,5705390
273,2008-11-14,23.733312606811523,24.77653669388107,23.439907214120893,23.602910701365975,4038880
274,2008-11-17,24.711320877075195,25.526340106853716,22.49447414348303,25.526340106853716,5361538
275,2008-11-18,23.374710083007812,24.646136607038706,22.918298917575623,24.646136607038706,6392448
276,2008-11-19,22.804189682006836,24.206019845607084,22.510782134717928,23.472504293698616,5606729
277,2008-11-20,22.5596923828125,22.98349974778265,21.597969887702863,22.820496234832085,5080395
278,2008-11-21,23.994115829467773,24.74393222549815,21.842469164489497,22.41298130329234,8350092
279,2008-11-24,24.597225189208984,24.98843300148725,23.37469939404213,24.711326270232508,5420119
280,2008-11-25,23.994115829467773,25.15144089607161,23.798512994118134,24.85803553760913,5453771
281,2008-11-26,24.53203010559082,24.906937221159374,23.55400923623684,24.254923308256725,5246053
282,2008-11-27,24.53203010559082,24.53203010559082,24.53203010559082,24.53203010559082,0
283,2008-11-28,24.14081573486328,24.61352750711364,23.179095824988973,23.798510259614098,8464961
284,2008-12-01,23.94521713256836,25.558951124204828,23.847414603495448,24.613531835211067,5733003
285,2008-12-02,23.733312606811523,23.994118628578907,22.983496123308893,23.765914188611053,5879324
286,2008-12-03,24.450531005859375,24.760237205745007,23.228004787197865,23.96152051839477,6430656
287,2008-12-04,25.6241512298584,25.754555334621998,21.679466303810187,21.679466303810187,4648185
288,2008-12-05,25.3144474029541,26.53697356142202,24.466828382065824,24.466828382065824,5338962
289,2008-12-08,25.379640579223633,26.21095855442973,24.287518872159293,25.999054969576008,11709287
290,2008-12-10,24.972135543823242,26.569570788949758,24.613529255969,26.569570788949758,11172070
291,2008-12-11,24.695032119750977,25.412246939247986,24.303822026501667,25.412246939247986,9867592
292,2008-12-12,23.928918838500977,24.20602566463204,23.40730676962241,24.09192233366598,9847702
293,2008-12-15,24.32012367248535,24.858036464219218,24.124520829844403,24.74393314785491,5741641
294,2008-12-16,25.249244689941406,25.55895085298908,23.146498075253415,24.450528097594415,9183505
295,2008-12-17,25.216642379760742,25.91755863464276,24.548327703571317,25.91755863464276,8720755
296,2008-12-18,25.96645736694336,26.24356413799639,24.646128876361427,24.646128876361427,12640018
297,2008-12-19,27.22158432006836,27.547591238480823,25.933857434514316,26.732573942449665,10050607
298,2008-12-22,27.237895965576172,27.466100457255266,26.292474198795947,26.292474198795947,6524631
299,2008-12-23,26.683677673339844,27.498695155540105,26.488074804137632,27.058587041677814,5151765
300,2008-12-24,26.227264404296875,27.04228175090483,22.00547278016684,22.00547278016684,13318746
301,2008-12-26,26.276165008544922,27.661694521390825,25.591551752252595,27.661694521390825,5480531
302,2008-12-29,26.830379486083984,27.042283122600253,25.754556091816106,26.56957347976508,3418418
303,2008-12-30,26.781478881835938,27.221589184692885,25.787157160812832,26.765178090827106,4868199
304,2008-12-31,27.107484817504883,27.5149935226947,26.504373260349684,27.5149935226947,4396180
305,2009-01-02,27.49869155883789,27.95510261569942,26.977081764979737,27.95510261569942,3976548
306,2009-01-05,26.87928009033203,27.95510350242358,26.536972339547056,27.95510350242358,4505326
